скоро	soon	Я скоро вернусь|I shall come back soon	deck#4	due@2020-11-01 19:23:28
студент	student	Разговор со студентами|A talk with the students	deck#5	due@2020-12-11 15:55:20
товарищ	comrade	школьные товарищи|schoolmates	deck#4	due@2020-11-13 21:18:59
часть (f)	part	части света|parts of the world	deck#4	due@2020-10-26 12:57:14
спать/по-	to sleep	я сплю, ты спишь|I am asleep, you are asleep	deck#5	due@2021-01-12 21:17:15
полный	full	жить полной жизнью|to live a full life	deck#4	due@2020-11-13 21:15:48
сюда	here (hither)	Идите сюда!|Come here!	deck#4	due@2020-11-05 17:11:52
приезжать/приехать	to arrive (by transport)	Через два месяца он приедет в Лондон|In two months time, he will come to London	deck#4	due@2020-11-05 17:15:23
оно	it	- Где письмо? - Вот оно|- Where’s the letter? -There it is	deck#5	due@2020-12-10 22:32:52
женщина	woman	русские женщины|Russian women	deck#5	due@2020-12-11 15:55:33
собрание	meeting, collection	на собрании|at a meeting	deck#3	due@2020-10-21 21:17:25
подходить/подойти (к +d)	to approach; (+d) to suit	i: подхожу, подходишь; Она подошла к нам|She came up to us	deck#3	due@2020-10-21 21:16:28
дерево (pl деревья)	tree	деревья; много деревьев|trees; many trees	deck#4	due@2020-10-24 21:10:35
сад	garden	в нашем саду|in our garden	deck#4	due@2020-10-28 19:14:58
чуть	hardly, just	чуть видно; Он чуть не упал|barely visible; He nearly fell	deck#3	due@2020-10-21 21:25:50
бояться (i) (+g)	to fear, be afraid	Я не боюсь|I am not afraid	deck#4	due@2020-11-13 21:16:38
заниматься (i) (+inst)	to occupy oneself	заниматься языками|to study languages	deck#4	due@2020-10-28 19:37:35
папа (m)	dad; Pope	папа римский|the Pope (in Rome)	deck#6	due@2021-09-07 15:56:42
помощь (f)	help	Им нужна помощь|They need help	deck#4	due@2020-10-24 21:12:05
прошлый	past	в прошлом году|last year	deck#3	due@2020-10-21 21:21:23
прямо	directly, straight	Идите прямо!|Go straight on!	deck#4	due@2020-11-01 19:11:19
лучший	better; best	лучший друг; Всего лучшего!|best friend; All the best!	deck#4	due@2020-11-01 19:22:09
мастер	master	мастер своего дела|an expert at one’s job	deck#4	due@2020-10-26 12:55:26
секретарь (m)	secretary	секретарь директора|director’s secretary	deck#5	due@2020-12-11 15:57:04
стена	wall	стены дома|walls of a house	deck#4	due@2020-10-26 13:11:11
оказываться/оказаться (+inst)	to turn out (to be); to find oneself	Оказалось, что он уже вернулся|It turned out that he had already returned	deck#3	due@2020-10-17 16:10:05
сын (pl сыновья)	son	его сыновья; пять сыновей|his sons; five sons	deck#5	due@2021-01-12 21:12:18
брат	brother	мой братья; пять братьев|my brothers; five brothers	deck#5	due@2020-12-31 19:20:38
зачем	why, for what	Зачем он пришёл?|Why has he come?	deck#5	due@2021-01-12 21:13:14
играть/сыграть	to play	Они играют в футбол|They are playing football	deck#4	due@2020-11-13 21:10:36
институт	institute; institution	у нас в институте|at our institute	deck#6	due@2021-09-07 15:57:33
пятый	fifth	пятый автобус|No. 5 bus	deck#5	due@2020-12-31 19:20:36
раньше	earlier	Он приедет раньше нас|He will arrive before us	deck#4	due@2020-10-28 19:48:09
тихо	quiet	В саду было тихо|It was quiet in the garden	deck#4	due@2020-10-28 19:35:06
чёрный	black	чёрный хлеб|black bread	deck#5	due@2021-01-12 21:12:53
великий	great	Пётр Великий|Peter the Great	deck#4	due@2020-11-13 21:23:26
завтра	tomorrow	Завтра будет собрание|There will be a meeting tomorrow	deck#5	due@2020-12-31 19:22:06
широкий	wide	широкие улицы|wide streets	deck#3	due@2020-10-25 19:57:09
мало (+g)	few; not much	мало книг|few books	deck#4	due@2020-11-13 21:26:52
наконец	in the end	Наконец она узнала правду|In the end she learned the truth	deck#4	due@2020-11-05 17:12:54
плечо	shoulder	плечи|shoulders	deck#4	due@2020-11-05 17:17:26
разве	really	Разве он здесь?|Is he really here?	deck#2	due@2020-10-11 16:17:33
разве… не	surely	Разве вы не знаете?|Surely you know?	deck#2	due@2020-10-17 18:56:33
снег	snow	в снегу|in the snow	deck#5	due@2020-12-11 15:58:16
будущий	future (adj)	в будущем году|next year	deck#4	due@2020-10-26 13:14:33
сердце	heart	с лёгким сердцем|with a light heart	deck#4	due@2020-10-28 18:58:25
трудно	(it is) difficult	Трудно её найти|It is difficult to find her	deck#4	due@2020-11-01 19:19:27
язык	language; tongue	на русском языке|in Russian	deck#5	due@2020-12-11 15:58:24
приходить/прийти	to arrive (on foot)	Приходите к нам|Come and see us; Я пришёл первым|I arrived first	deck#3	due@2020-10-21 21:20:15
русский	Russian; a Russian	русская песня|Russian song	deck#6	due@2021-09-07 15:58:29
недавно	recently	Он был здесь недавно|He was here recently	deck#4	due@2020-11-13 21:12:23
советский	Soviet (adj)	Советский Союз|Soviet Union	deck#6	due@2021-09-07 15:58:30
некоторый	some, a certain	до некоторой степени|to a certain extent	deck#4	due@2020-11-05 17:24:54
продолжать/продолжить	to continue	Продолжайте!|Go on!	deck#4	due@2020-10-28 19:08:48
член	member	член клуба|club member	deck#4	due@2020-11-05 17:11:44
поэтому	consequently	Я занят, поэтому не приду|I’m busy so I won’t come	deck#4	due@2020-10-28 19:06:50
замечать/заметить (+a)	to notice	Никто не заметит|No one will notice	deck#4	due@2020-11-13 21:08:57
квартира	flat, apartment	В квартире три комнаты|The flat has three rooms	deck#5	due@2020-12-11 15:59:10
уметь/с- (+inf)	to know how to; be able to, manage to	Его отец умеет говорить на пяти языках|His father can speak five languages. p: сумею, сумеешь	deck#3	due@2020-10-17 16:23:39
свет	light; world	солнечный свет; вокруг света|sunlight; round the world	deck#5	due@2021-01-12 21:10:21
назад	back, ago	смотреть назад; два года (тому) назад|to look back; two years ago	deck#4	due@2020-11-13 21:26:00
школьник	schoolboy	три школьника|three schoolboys	deck#4	due@2020-11-13 21:18:28
домой	home, homewards	Мы идём домой|We are going home	deck#5	due@2021-01-12 21:24:38
право	right; law	иметь право; изучать право|to have the right; to study law	deck#4	due@2020-11-13 21:18:18
сильный	strong, powerful	сильные руки|strong hands	deck#4	due@2020-11-13 21:08:52
средний	middle; average	мужчина средних лет|a middle-aged man	deck#3	due@2020-10-21 21:19:09
дальше	further	Читайте дальше!|Read on!	deck#4	due@2020-11-01 19:19:44
задача	task, problem	трудная задача|difficult task	deck#3	due@2020-10-17 15:41:16
бежать/по-	to run	я бегу, ты бежишь, они бегут|I run, you run, they run	deck#4	due@2020-10-31 21:31:07
ветер	wind	сильные ветры|strong winds	deck#4	due@2020-11-05 17:25:51
помогать/помочь (+d)	to help (s.o.)	Он будет помогать нам|He will be helping us; Я тебе помогу; Ты поможешь мне|I shall help you; You will help me	deck#4	due@2020-10-26 13:03:16
словно	as if	словно он уже был там|as if he had already been there	deck#2	due@2020-10-17 18:58:40
дорогой	dear, expensive	дорогие книги|expensive books	deck#4	due@2020-10-26 13:10:19
история	history; story	история России|history of Russia	deck#5	due@2020-12-10 22:32:20
молчать/за-	to be silent; p: to fall silent	я молчу, ты молчишь|I say nothing, you say nothing; p: замолчу, замолчишь	deck#4	due@2020-11-13 21:23:59
солнце	sun	сидеть на солнце|nothing to sit in the sun	deck#5	due@2021-01-12 21:27:49
дома	at home	Павел дома?|Is Pavel at home?	deck#5	due@2020-12-11 15:59:58
море	sea	открытое море; моря|the open sea; seas	deck#5	due@2020-12-11 16:00:00
огромный	enormous	У него огромная квартира|He has an enormous flat	deck#4	due@2020-11-17 20:00:37
ученик	pupil	ученики школы No. 5|the pupils of school no. 5	deck#3	due@2020-10-21 21:08:16
чувство	feeling	чувство юмора|sense of humour	deck#4	due@2020-11-05 17:22:21
петь/с- (+a)	to sing	я пою, ты поёшь|I sing, you sing; p спою, споёшь	deck#3	due@2020-10-17 16:26:50
борьба	struggle	борьба за власть|struggle for power	deck#3	due@2020-10-25 19:58:02
речь (f)	speech	выступить с речью|to make a speech; русская речь|Russian speech (=spoken Russian)	deck#3	due@2020-10-17 16:32:59
ехать/по-	to go (by transport)	Я еду на машине, а ты едешь на автобусе|I’m going by car, and you’re going by bus; я поеду, ты поедешь|I’ll go, you’ll go	deck#5	due@2021-01-12 21:11:05
